similarity,counts,sequence
-42.80314772219864,1,0 6 5 2 5 2 7 2 1 10 12 13 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-35.18283320605916,1,0 6 0 7 2 5 2 5 2 1 13 12 0 1 11 14 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-36.32803769384748,1,6 0 5 2 5 2 7 2 1 13 12 0 14 1 11 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-27.529721285702248,1,6 0 5 2 7 2 5 2 1 9 8 9 4 8 3
-36.300093138978895,1,6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 3 10 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-37.86791335561664,1,0 6 0 5 2 5 2 7 2 1 8 9 8 4 9 3 8
-23.900115290716432,1,0 6 0 7 2 5 2 1 5 2 1 13 12 0 11 14 1 3 10
-40.78222358428128,1,0 6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 10 13 12 0 14 11 1 3 13 12 0 14 11 1 3 10
-37.43764079198475,1,0 6 5 2 7 2 5 2 1 12 13 0 11 14 1 3 13 12 0 14 11 1 3 12 13 0 14 11 1 3
-43.322139746651324,1,0 6 7 2 5 2 5 2 1 10 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-43.012131397818706,1,0 6 7 2 5 2 5 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3 10
-36.21440619248003,1,0 6 7 2 5 2 1 5 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-36.0810192980922,1,0 6 5 2 7 2 1 5 2 1 8 9 8 4 9 3 8 3
-36.26693063558721,1,6 0 5 2 5 2 7 2 1 13 12 0 11 14 1 3 10 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-36.30942420684124,1,0 6 0 5 2 5 2 7 2 1 12 13 0 11 14 1 3 12 13 0 11 14 1 3 13 12 0 14 11 1 3
-24.910777112893296,1,0 6 5 2 5 2 7 2 1 13 12 0 11 14 1 10 1 3
-29.32811883067353,1,0 6 0 5 2 5 2 7 2 1 8 4 8 3
-35.98863166173865,1,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 3 13 0 12 11 14 1 3 13 12 0 14 11 1 3
-35.484040519794455,1,0 6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 3 10 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-27.93269577846072,1,0 6 0 7 2 5 2 1 5 2 1 8 4 8 3
-35.21086590309126,1,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 10 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-24.26214840837616,1,0 6 0 7 2 5 2 5 2 1 13 12 0 11 1 14 1 3 10
-36.000279235512856,1,0 6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 12 13 0 14 11 1 3 13 12 0 14 11 1 3
-24.155665028890514,1,0 6 0 7 2 1 5 2 5 2 1 8 9 8 4 8 9 3
-34.37293981924768,1,0 6 0 7 2 5 2 1 5 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 10 13 12 0 14 11 1 3
-36.03064058177258,1,0 6 0 5 2 7 2 5 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-37.741361387306775,1,0 6 7 2 1 5 2 5 2 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-36.29989816025115,1,0 6 0 5 2 7 2 5 2 1 12 13 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-37.42243375217839,1,6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-43.26575257990238,1,0 6 5 2 5 2 7 2 1 12 13 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3 10
-36.5382480443532,1,0 6 0 5 2 7 2 5 2 1 12 13 0 14 11 1 3 12 13 0 14 11 1 3 12 13 0 11 14 1 3
-40.7332105075795,1,0 6 0 7 2 5 2 1 5 2 1 10 12 13 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-24.123190749205637,1,0 6 0 5 2 1 7 5
-36.03344173890455,1,0 6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 12 13 0 14 11 1 3 13 12 0 14 11 1 3
-41.51460413258492,1,0 6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 10 12 0 14 11 1 3
-23.804042959249664,1,0 6 0 5 2 7 2 1 5 2 1 8 9 8 4 3 8 3 9
-34.67428425929196,1,0 6 0 7 2 5 2 1 5 2 1 13 12 0 14 1 11 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-23.817558009062818,1,6 0 1 5 2 7 2 1 5 8 9 8 9 8 9 8 4 3 15
-26.80094641088411,1,0 6 7 2 1 5 2 5 2 1 13 12 0 14 11 1
-23.852819134043422,1,6 0 1 5 2 7 2 5 2 8 9 8 9 8 9 8 4 3 15
-31.327530308488928,1,6 0 1 7 2 5 2 1 5 2 3 4 3
-28.794826286310123,1,0 6 7 2 1 5 2 5 2 13 12 0 11 14 1
-28.70428785469457,1,0 6 5 2 5 2 7 2 1 12 13 0 14 11 1
-27.183399127961454,1,0 6 0 5 2 7 2 1 5 2 13 12 0 11 14 1
-25.537557743130368,1,0 6 0 7 2 5 2 1 5 2 1 13 12 0 14 11 1
-33.4146409971089,1,0 6 0 5 2 7 2 5 2 1 10 1
-28.502129511483822,1,0 6 7 2 5 2 1 5 2 13 12 0 14 11 1
-26.70948121246365,1,0 6 0 5 2 7 2 1 5 2 13 12 0 14 11 1
-31.149011435510047,1,6 0 1 7 2 1 5 2 5 2 3 4 3
-30.615304000041213,1,13 1 6 0 7 2 0 5 2 0 5 2 12 1 11 0 8 14 8 11 0 13 12 1 14 11 0 11 0 13 12 1 11 0 11 0 14 4 3
-26.0069654686798,1,1 6 1 0 5 2 8 0 5 2 8 0 7 2 8 4 3
-42.0816707940679,1,1 6 0 7 2 1 5 2 8 5 2 8 3 4 3
-28.95958647651303,1,1 6 1 0 5 2 0 7 2 0 5 2 12 13 1 8 11 0 11 0 14 8 12 13 1 8 11 0 8 14 8 11 0 8 12 13 1 8 11 0 8 14 11 0 8 12 13 1 11 0 11 0 14 10 1 3 4 3
-30.08909841935953,1,6 0 7 2 5 2 5 2 10 1 13 12 0 1 11 14 10 9 8 10 4 3
-27.26142327638516,1,6 0 5 2 7 2 5 2 1 12 13 0 1 11 14 10 1 3 10 9 8 9 10 4 3
-27.016250488496095,1,6 0 1 5 2 7 2 1 5 2 12 13 0 1 11 14 10 1 3 9 8 9 10 4 3
-27.22677378652937,1,0 6 5 2 5 2 7 2 1 13 12 0 11 14 1 10
-27.206772830507838,1,6 0 1 7 2 5 2 1 5 2 13 12 0 1 14 11 10 1 3 9 8 9 10 4 3
-29.794518235668093,1,0 6 0 5 2 0 5 2 8 7 2 1 4 3
-27.61440088599873,1,13 0 5 2 0 7 2 0 5 2 1 6 1 8 12 13 11 0 14 11 0 1 8 12 13 8 14 8 11 0 8 11 0 8 1 12 13 11 0 14 11 0 1 12 14 11 0 11 0 1 3 4 3
-37.9604679096648,1,0 6 13 5 2 0 7 2 5 2 1 12 14 11 0 1 3
-29.36796500865146,1,6 0 7 2 1 5
-29.706943487377124,1,0 6 0 5 2 7 2 1 5 2 1 4 3 10
-26.56837070334537,1,0 6 13 5 2 7 2 5 2 1 12 0 14 11 1 3
-24.254793594372693,1,0 6 5 2 1 5 7 2
-28.715252324872523,1,0 6 2 5 2 7 5 2 1 13 12 0 14 11 1
-28.676466876420392,1,6 0 5 2 5 2 7 2 1 13 12 0 11 14 1
-26.505818051872772,1,0 6 13 7 2 5 2 5 2 1 12 11 0 14 1 3
-24.559113780078107,1,0 6 0 2 5 7 2 1
-31.60728283213479,1,0 6 0 5 2 7 2 5 2 1 4 3 10
-26.682528418859647,1,0 5 2 8 0 5 2 8 7 2 8 1 6 1 8 4 3
-28.21693429975325,1,0 5 2 0 5 2 0 7 2 1 6 1 8 13 8 12 8 14 8 11 0 8 11 0 8 1 13 8 12 11 0 14 11 0 1 13 12 11 0 14 11 0 1 13 12 11 0 14 1 4 3
-26.06263974810141,1,0 6 0 13 5 2 5 2 7 2 1 12 14 11 0 1 3
-24.62848860287398,1,0 6 0 2 1 7 5 1
-24.507713974575623,1,0 6 2 1 7 5 2 1
-23.88992394213776,1,0 6 1 5 2 7 2 1
-26.290771678204575,1,0 6 0 7 5 2 1
-24.608139167591304,1,0 6 2 7 5 2 5 1
-24.67584063425213,1,0 6 2 5 7 2 1 5
-26.14990946414665,1,6 0 7 2 1 5 2
-24.119963249295626,1,0 6 2 7 2 1 5 10
-23.882025388685648,1,0 6 1 7 2 5 2 1
-26.050201092330145,1,0 6 0 13 7 2 5 2 5 2 1 12 14 11 0 1 3
-26.43538788869932,1,0 6 13 5 2 5 2 7 2 1 12 0 11 14 1 3
-27.274864326381923,1,0 6 7 2 1 5 2 5 2 1 13 12 0 11 14 1
-39.71071678696797,1,0 6 13 7 2 5 2 5 2 1 12 14 11 0 1 3
-38.71096298600956,1,0 5 2 0 5 2 0 7 2 1 6 12 13 0 14 11 1
-27.14168661850068,1,0 6 0 7 2 5 2 5 2 1 12 13 0 11 14 1
-64.82962631654286,1,0 6 13 5 2 7 2 5 2 1 12 3 11 0 14 1
-28.109936376580315,1,0 6 5 2 5 2 7 2 1 13 12 11 0 14 1
-25.348887864914627,1,0 6 0 5 2 7 2 1 5 2 1 13 12 0 14 11 1
-24.57586766054079,1,6 0 1 7 2 5 2 5 2 8 9 8 9 8 9 4 3 15
-28.23904570777127,1,6 0 7 2 5 2 5 2 1 13 12 0 14 11 1
-25.868985046468822,1,0 6 0 7 2 1 5 2 1 5 2 13 12 0 11 14 1
-24.04580340112815,1,6 0 1 2 7 2 1 5 2 8 9 8 9 8 9 8 4 3 15
-28.724912370348694,1,0 6 5 2 7 2 5 2 1 12 13 0 14 11 1
-24.94506327944772,1,6 0 7 2 1 5 2 5 2 1 13 12 0 11 14 1 3 10
-27.8831449359008,1,6 0 7 2 1 5 2 5 2 12 13 0 1 14 11 10 1 10 9 8 9 10 4 3
-36.912945300022976,1,6 0 7 2 5 2 5 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-28.53133711746486,1,0 5 2 0 5 2 0 7 2 1 6 13 8 11 0 12 13 11 0 14 1 12 13 14 11 0 11 0 14 11 0 11 0 1 13 12 0 11 14 1 4 3
-35.86568205953144,1,0 6 7 2 1 5 2 5 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-30.351167413366927,1,0 6 7 2 5 2 5 2 1 0 12 13 11 14 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-36.43789077496368,1,0 6 0 2 7 2 1 5 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-36.56479363205429,1,0 6 7 2 5 2 5 2 1 13 12 0 11 14 1 3 10 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-36.922429950792825,1,6 0 5 2 5 2 7 2 1 13 12 0 11 1 14 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-27.228624641358053,1,6 0 7 2 5 2 13 5 2 1 0 12 14 11 1 3
-24.140039816909688,1,0 6 5 2 1 7 5 2
-37.40576723215897,1,0 6 5 2 7 2 5 2 1 13 12 0 14 11 1 3 12 13 0 14 11 1 3 13 12 0 11 14 1 3
-36.182920744182695,1,0 6 0 7 2 5 2 1 5 2 13 12 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-42.972769082532245,1,6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3 10
-24.835433031980987,1,0 6 0 7 2 5 2 5 2 1 12 13 0 11 14 1 3 10
-37.14532529586781,1,6 0 5 2 5 2 7 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-27.973844052927788,1,0 7 2 0 5 2 0 5 2 1 6 1 8 13 8 13 14 8 11 0 8 11 0 8 11 0 8 14 8 12 1 11 0 8 13 11 0 14 12 1 11 0 8 13 14 11 0 12 1 4 3
-36.384973968203525,1,0 6 7 2 5 2 5 2 1 12 13 0 1 14 11 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-35.461763623060705,1,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 10 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-35.844174926607955,1,0 6 7 2 5 2 5 2 1 13 12 0 11 1 14 1 3 13 12 0 14 11 1 3 10 12 13 0 14 11 1 3
-36.21440619248003,1,0 6 7 2 5 2 1 5 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-24.117070351790492,1,0 6 0 7 2 1 5 2 5 2 1 8 9 8 9 4 8 3
-37.423206133414226,1,6 0 7 2 5 2 5 2 1 12 13 0 14 11 1 3 13 12 0 14 11 1 3 13 12 0 11 14 1 3
-42.237916473928976,1,0 6 7 2 5 2 5 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 10 13 12 0 14 11 1 3 10
-28.908337719097126,1,0 6 0 5 2 5 2 7 2 1 0 12 13 11 14 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-36.89501846247943,1,0 6 2 1 7 5 2 5 2 1 12 13 0 11 14 1 3 12 13 0 14 11 1 3 13 12 0 11 14 1 3
-37.409174812189505,1,0 6 7 2 5 2 5 2 1 13 12 0 14 11 1 3 13 12 0 11 14 1 3 13 0 12 11 14 1 3
-26.111938641668612,1,0 6 5 2 7 2 5 2 1 13 12 0 11 14 1 3 10
-35.461763623060676,1,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 3 10 13 12 0 11 14 1 3 13 12 0 14 11 1 3
-34.804695491925905,1,0 6 5 2 7 2 5 2 1 13 12 0 11 1 14 1 3 10 13 12 0 14 11 1 3 10 13 12 0 14 11 1 3
-25.606470152364796,1,0 6 7 2 5 2 1 5 2 1 8 9 8 4 8 9 3
-31.066907907769338,1,0 6 0 5 2 7 2 1 5 2 3 4 3
-32.75336544144341,1,0 6 0 5 2 7 2 5 2 1 13 12 0 11 14 1 10 1 4 3
-24.28797918423266,1,0 6 2 1 7 2 1 5
-31.418856988445988,1,0 6 2 5 2 7 2 5 1 10 1 4 3
-26.980640155165872,1,6 0 5 2 7 2 5 2 1 13 12 14 11 0 1 3
-23.89188338495468,1,0 6 0 7 2 5 2 1 2 1 5 13 12 0 14 11 1 3
-23.958464265249034,1,0 6 7 2 1 5 1 10
-25.983654082234736,1,6 0 1 5 2 7 2 5 2 19 1 9 8 9 4 3
-24.698969666009567,1,0 6 0 13 5 2 5 2 7 2 1 12 0 11 14 1 3 10
-26.06861630953797,1,0 6 0 13 5 2 7 2 0 5 2 1 12 14 11 1 3
-24.66757324316423,1,6 0 1 7 2 19 1 5 2 5 2 9 8 9 10 4 3
-26.022331272951522,1,6 0 1 5 2 7 2 5 2 1 19 9 8 9 4 3
-33.3203874253906,1,6 0 5 2 1 5 2 7 2 3 4 3
-33.54032604963511,1,6 0 7 2 5 2 1 5 2 3 4 3
-29.26332188725884,1,0 6 0 7 2 1 5 2 1 5 2 3 4 3
-24.85194610254522,1,0 6 0 5 2 7 2 5 2 1 12 13 0 11 14 1 3 10
-27.893467083421932,1,0 6 7 2 5 2 1 5 13 12 0 14 11 1 3
-24.501098395094143,1,0 6 5 2 7 2 5 2 1 13 12 0 14 11 1 10 1 3
-31.28081392897125,1,0 6 0 5 2 5 2 1 7 2 3 4 3
-24.927624519042162,1,0 6 5 2 7 2 5 2 1 13 12 0 11 14 1 10 1 3
-33.852253753937525,1,0 6 7 2 5 2 5 2 1 4 1 3
-33.84760655508044,1,0 6 5 2 5 2 7 2 1 4 3 10
-25.233817389115995,1,0 6 5 2 7 2 5 2 1 13 12 0 14 11 1 4 3
-24.69262669591284,1,0 6 7 2 5 2 1 5 2 1 12 13 0 11 14 1 4 3
-24.43113006529443,1,0 6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 4 3
-31.177651281471785,1,0 6 7 2 5 2 5 2 1 10 1 4 3
-30.90710701455637,1,0 7 2 0 5 2 8 0 5 2 6 1 4 3
-32.398916752959884,1,0 5 2 0 7 2 0 5 2 1 6 1 0 12 13 8 11 0 14 1 8 13 8 12 8 14 8 11 0 8 11 0 8 1 12 13 8 14 11 0 11 0 1 13 12 11 0 11 0 14 1 12 13 14 0 11 1 3 4 3
-33.284274072056604,1,6 0 5 2 7 2 1 5 2 3 4 3
-37.66699473950585,1,0 7 2 8 1 6 13 5 2 0 5 2 8 12 11 0 8 14 8 1 8 3 4 3
-33.73593423830779,1,0 6 2 7 2 5 2 1 5 3 4 3
-37.409174812189505,1,0 6 7 2 5 2 5 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 13 0 12 11 14 1 3
-26.32356143268105,1,0 6 0 7 2 5 2 1 5 2 9 8 9 4 8 3
-35.702751104119024,1,0 6 0 5 2 5 2 7 2 1 13 12 0 11 14 1 3 10 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-25.98150189979207,1,0 6 0 5 2 5 2 7 2 1 9 8 9 4 8 3
-51.28492622692904,1,0 6 5 2 5 2 7 2 12 13 1 0 14 11 1 3 4 15 3 15 3
-25.534970746466012,1,0 6 5 2 5 2 7 2 1 9 8 4 3 9 3 9 3
-39.41195005417024,1,0 6 5 2 5 2 7 2 1 8 9 4 8 3 9 3
-27.517973738316,1,0 6 0 7 2 5 2 5 2 1 9 8 4 8 3
-27.65509718026557,1,6 0 7 2 1 5 2 5 2 1 9 8 4 9 3
-25.24187823667215,1,0 6 0 5 2 7 2 5 2 1 8 9 8 10 4 9 3
-28.243692021161188,1,6 0 7 2 5 2 5 2 1 8 9 8 4 9 3
-37.31702455261962,1,6 0 7 2 1 5 2 5 2 1 9 8 4 8 3 9 3
-26.01347889492146,1,0 6 0 5 2 5 2 7 2 1 9 8 4 9 8 3
-26.727640799828855,1,0 6 5 2 5 2 7 2 1 9 8 10 9 4 8 3
-27.026579763794945,1,0 6 7 2 5 2 1 5 2 8 9 8 9 4 8 3
-26.695339140537566,1,6 0 5 2 5 2 7 2 1 8 9 8 4 9 8 3
-25.57518137509881,1,0 6 0 5 2 7 2 5 2 1 9 8 4 3 9 3 8
-47.48103550672933,1,0 6 0 5 2 5 2 7 2 0 12 13 1 0 14 11 1 3 4 3 15 3 15
-25.08637399531639,1,0 6 0 5 2 7 2 1 5 2 1 10 8 9 4 8 3
-24.823009990328757,1,0 6 0 5 2 7 2 1 5 2 1 8 9 10 4 9 3
-27.67178944026953,1,0 6 0 5 2 5 2 7 2 1 8 9 4 8 3
-26.12002409290347,1,0 6 0 7 2 1 5 2 5 2 1 9 8 4 9 3
-35.949024751294864,1,0 6 0 5 2 5 2 7 2 1 8 9 8 4 8 3 9 3
-26.018731957612964,1,0 6 7 2 5 2 5 2 1 10 9 8 9 4 8 3
-27.473625813122393,1,0 6 5 2 5 2 7 2 1 9 8 10 4 9 3
-27.692651069685816,1,0 6 0 5 2 7 2 5 2 1 8 9 4 8 3
-26.378764805777134,1,0 6 0 7 2 5 2 5 2 1 10 8 9 4 8 3
-26.093641282713676,1,0 6 5 2 7 2 1 5 2 1 9 8 9 4 8 3
-23.881120781479968,1,0 6 0 5 2 5 2 7 2 1 8 9 10 8 9 4 8 3
-26.22059870386384,1,0 6 7 2 1 5 2 5 2 1 10 9 8 4 9 3
-28.2029692945203,1,0 6 2 1 7 5 2 5 2 1 9 8 4 9 3
-50.149776291612746,1,0 6 5 2 5 2 7 2 1 13 0 12 14 11 1 3 13 12 0 11 14 1 3 13 12 0 14 11 1 3 10
-29.26664311784092,1,0 6 5 2 7 2 5 2 1 9 8 4 9 3
-29.21774731483105,1,0 6 0 7 2 5 2 5 2 1 10 1 4 3
-36.570593898344384,1,0 6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-25.555076082126465,1,6 0 7 2 5 2 1 5 2 1 8 9 8 9 4 8 3
-36.10356759200564,1,0 6 5 2 7 2 1 5 2 1 13 12 0 11 14 1 3 13 12 0 14 11 1 3 13 12 0 14 11 1 3
-24.12805426971902,1,0 6 0 5 2 7 2 1 5 2 1 8 9 8 4 9 8 3
-30.812251731089592,1,0 5 2 8 0 7 2 0 5 2 1 6 4 3
-24.33104306237513,1,0 5 2 0 5 2 0 7 2 1 6 8 13 8 11 0 11 0 14 12 1 8 13 8 11 0 11 0 8 14 12 8 13 1 11 0 14 12 1 11 0 1 13 14 12 11 0 1 3 4 3
-28.01218585955399,1,0 6 7 2 5 2 1 5 2 1 8 9 4 8 3
-31.19449068012115,1,0 6 5 2 7 2 5 2 1 10 1 4 3
-24.013726427207185,1,0 6 0 7 2 1 5 2 5 2 13 1 14 0 12 0 8 11 1 13 8 11 0 8 14 12 13 1 8 11 0 8 1 8 14 11 0 8 12 13 11 0 8 1 8 13 8 11 0 8 11 0 8 14 12 1 8 12 14 11 0 1 8 3 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 9 8 4 3
-60.927573955495475,1,0 6 7 2 5 2 5 2 13 1 0 12 14 11 1 3 4 15 3 15 3
-31.17327182487061,1,0 6 5 2 5 2 7 2 1 10 1 4 3
-33.838203150582444,1,6 0 5 2 5 2 7 2 1 4 3 10
-33.85427094682266,1,0 6 7 2 5 2 5 2 1 4 3 10
-39.98577951768581,1,0 6 7 2 5 2 5 2 1 8 9 8 4 9 3 8
-29.238093384162067,1,0 6 0 5 2 7 2 5 2 1 10 1 4 3
-26.573650780461026,1,6 0 5 2 8 0 7 2 0 5 2 8 13 1 8 14 8 11 0 8 12 1 8 1 3 4 3
-51.45496299424854,1,0 6 7 2 5 2 5 2 1 13 0 12 14 11 1 3 13 0 12 14 11 1 3 13 12 0 14 11 1 3
-42.19714311036663,1,0 6 7 2 5 2 5 2 1 13 12 0 14 11 1 3 13 0 12 11 14 1 3 10 13 12 0 14 11 1 3 10
-44.247243082822635,1,0 6 5 2 7 2 5 2 1 13 0 12 11 14 1 3 13 0 12 14 11 1 3 13 12 0 14 11 1 3
-37.37269641401822,1,0 6 5 2 5 2 7 2 1 13 12 0 14 11 1 3 13 0 12 11 14 1 3 13 12 0 11 14 1 3
-23.90974301720028,1,0 6 2 1 5 2 7 2
-44.53977067961841,1,0 6 7 2 5 2 5 2 1 13 0 12 14 11 1 3 13 0 12 11 14 1 3 13 12 0 11 14 1 3
-24.728344425363396,1,0 6 7 2 5 2 5 2 1 10 8 9 8 9 8 4 8 3
-37.53765893001843,1,0 6 2 7 2 1 5 2 1 13 12 0 14 11 1 3 13 0 12 11 14 1 3 13 12 0 11 14 1 3
-36.27008429712981,1,0 6 0 7 2 5 2 5 2 1 13 12 0 11 14 1 3 13 0 12 11 14 1 3 13 12 0 14 11 1 3
-44.5830923784034,1,0 6 7 2 5 2 5 2 1 13 0 12 14 11 1 3 13 12 0 11 14 1 3 13 12 0 11 14 1 3
-26.159257001742592,1,0 6 0 5 2 5 2 7 2 1 8 9 4 9 8 3
-25.94132070932536,1,0 6 0 5 2 5 2 7 2 1 9 8 10 4 9 3
-37.15996891417875,1,0 6 5 2 7 2 5 2 1 13 12 0 14 11 1 3 13 12 0 14 11 1 3 12 13 0 11 14 1 3
-26.50777040865263,1,0 6 5 2 7 2 5 2 1 8 9 10 8 4 8 3
-27.636171967905327,1,0 6 5 2 7 2 1 5 2 1 9 8 4 9 3
-27.62494016052841,1,0 6 5 2 7 2 1 5 2 9 8 10 4 9 3
-27.192088672484058,1,0 6 2 1 5 2 5 2 7 1 8 9 8 4 9 3
-25.669709108459436,1,0 6 0 2 1 5 2 7 5 2 1 8 9 8 4 9 3
-24.873085510584588,1,0 6 5 2 5 2 7 2 1 8 9 8 4 3 9 3 9 3
-25.520717284274244,1,0 6 7 2 5 2 5 2 1 10 8 9 8 9 4 8 3
-25.77059716993579,1,0 6 0 2 7 2 1 5 2 5 1 8 9 8 4 9 3
-49.918250527567345,1,0 6 7 2 5 2 5 2 1 8 9 4 8 3 9 3 9
-30.20480346789214,1,6 0 7 5 2 5 2 1 8 9 8 4 8 3
-25.801393793018395,1,6 0 7 2 5 2 1 5 2 1 10 8 9 8 4 9 3
-26.266529294183172,1,0 6 0 7 2 1 5 2 5 2 1 8 9 4 8 3
-27.538730813542966,1,0 6 0 5 2 7 2 5 2 1 9 8 4 8 3
-27.6966379072717,1,6 0 5 2 5 2 7 2 1 8 9 4 9 8 3
-26.013986616564253,1,0 6 0 7 2 5 2 5 2 1 9 8 4 9 8 3
-26.934759403042545,1,6 0 5 2 5 2 7 2 1 10 8 9 8 4 9 3
-29.40801790873789,1,0 6 5 2 5 2 7 2 1 8 9 4 8 3
-23.90405009653827,1,0 6 0 2 7 2 1 5 2 1 8 9 8 4 3 9 3 9 3
-39.97767887844113,1,0 6 5 2 5 2 7 2 1 8 9 8 4 9 3 8
-35.95266802013729,1,0 6 0 7 2 5 2 5 2 1 8 9 8 4 8 3 9 3
-24.58174889901805,1,6 0 5 2 7 2 1 5 2 1 8 9 8 9 8 4 8 3
-26.127331783044962,1,0 6 7 2 5 2 5 2 1 10 9 8 4 8 9 3
-25.63977420691208,1,0 6 0 2 7 5 2 5 2 1 8 9 8 4 8 9 3
-27.67607563890769,1,0 6 0 7 2 5 2 5 2 1 8 9 4 9 3
-27.02372244050408,1,0 6 0 7 2 5 2 1 5 2 8 9 8 4 8 3
-25.518392150658606,1,0 6 0 5 2 5 2 7 2 1 10 8 9 8 4 8 3
-34.31392064559846,1,0 6 0 1 7 2 5 2 5 2 1 8 9 8 4 9 3 8 3
-26.31289822504173,1,0 6 0 2 5 2 5 2 7 1 8 9 10 4 8 3
-25.517259818536488,1,0 6 5 2 5 2 7 2 1 10 8 9 8 9 4 8 3
-25.392846985699066,1,0 6 7 2 5 2 1 5 2 1 8 9 10 8 4 9 3
-43.755220843615625,1,0 6 0 7 2 5 2 5 2 1 10 8 9 8 4 8 3 9 3 9
-24.87128713201845,1,0 6 0 7 2 5 2 5 2 1 8 9 8 4 3 9 3 9
-26.993356651026392,1,0 6 7 2 5 2 1 5 2 1 8 9 8 4 8 3
-24.609804523384863,1,0 6 0 5 2 5 2 7 2 1 9 8 10 4 8 9 3
-24.618525662266823,1,0 6 0 5 2 7 2 5 2 1 9 8 10 4 9 8 3
-25.518010346419743,1,0 6 0 7 2 5 2 5 2 1 10 8 9 8 4 8 3
-26.3791678213626,1,0 6 0 5 2 5 2 7 2 1 10 8 9 4 8 3
-27.85379844552332,1,0 6 0 5 2 7 2 1 5 1 8 9 4 9 3
-25.393199336913387,1,0 6 0 7 2 1 5 2 5 2 1 8 9 8 4 9 3
-25.393199336913387,1,0 6 0 7 2 1 5 2 5 2 1 8 9 8 4 8 3
-26.81397775478524,1,0 6 7 2 1 5 2 5 2 1 8 9 8 4 9 3
-26.993356651026392,1,0 6 7 2 5 2 1 5 2 1 8 9 8 4 9 3
-25.14222650372333,1,0 6 0 5 2 7 2 5 2 1 9 8 9 8 4 8 3
-26.72594776996802,1,6 0 5 2 7 2 5 2 1 8 9 8 4 8 9 3
-27.725243516862804,1,0 6 5 2 7 2 5 2 1 8 9 4 9 8 3
-28.623989183167854,1,0 6 7 2 5 2 1 5 2 8 9 8 4 9 3
-26.68306479541244,1,6 0 5 2 7 2 5 2 1 8 9 8 9 4 8 3
-34.077953972026336,1,0 6 0 7 2 5 2 5 2 1 8 9 10 8 4 8 3 9 3
